id,name,nameDisplay,abv,ibu,availableId,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,available.id,available.name,available.description,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,style.ogMax,year
WFT0UY,Scare City 4 Imperial Wheat Wine,Scare City 4 Imperial Wheat Wine,9.7,,2.0,35,N,verified,Verified,2015-05-24 15:25:53,2015-07-28 17:21:24,,,,,,,2.0,Limited,Limited availability.,35,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Wheat Wine Ale,Wheatwine,"American style wheat wines range from gold to deep amber and are brewed with 50% or more wheat malt. They have full body and high residual malty sweetness. Perception of bitterness is moderate to medium -high. Fruity-ester characters are often high and counterbalanced by complexity of alcohols and high alcohol content. Hop aroma and flavor are at low to medium levels. Very low levels of diacetyl may be acceptable. Bready, wheat, honey-like and/or caramel aroma and flavor are often part of the character. Phenolic yeast character, sulfur, and/or sweet corn-like dimethylsulfide (DMS) should not be present. Oxidized, stale and aged characters are not typical of this style. Chill haze is allowable.",45,85,8.4,12,8,15,1.088,1.024,1.032,2012-03-21 20:06:46,2015-04-07 15:27:17,,
FP0gpk,Sonoma Farmhouse Brett Stout,Sonoma Farmhouse Brett Stout,11.3,41,,43,N,verified,Verified,2020-03-31 03:12:58,2020-03-31 11:34:34,https://brewerydb-images.s3.amazonaws.com/beer/FP0gpk/upload_6M6OuM-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/FP0gpk/upload_6M6OuM-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/FP0gpk/upload_6M6OuM-large.png,https://brewerydb-images.s3.amazonaws.com/beer/FP0gpk/upload_6M6OuM-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/FP0gpk/upload_6M6OuM-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/FP0gpk/upload_6M6OuM-contentAwareLarge.png,,,,43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,,
Tw2gsB,Sour Pineapple,Sour Pineapple,6.1,,,40,N,verified,Verified,2018-08-18 21:55:45,2018-08-18 21:55:45,,,,,,,,,,40,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Sour Ale,Sour,"American sour ales can be very light to black or take on the color of added fruits or other ingredients. There is no Brettanomyces character in this style of beer. Wood- and barrel-aged sour ales are classified elsewhere. If acidity is present it is usually in the form of lactic, acetic and other organic acids naturally developed with acidified malt in the mash or in fermentation by the use of various microorganisms including certain bacteria and yeasts. Acidic character can be a complex balance of several types of acid and characteristics of age. The evolution of natural acidity develops balanced complexity. Residual flavors that come from liquids previously aged in a barrel such as bourbon or sherry should not be present. Wood vessels may be used during the fermentation and aging process, but wood-derived flavors such as vanillin must not be present. In darker versions, roasted malt, caramel-like and chocolate-like characters should be subtle in both flavor and aroma. American sour may have evident full range of hop aroma and hop bitterness with a full range of body. Estery and fruity-ester characters are evident, sometimes moderate and sometimes intense, yet balanced. Diacetyl and sweet corn-like dimethylsulfide (DMS) should not be perceived. Chill haze, bacteria and yeast-induced haze are allowable at low to medium levels at any temperature. Fruited American-Style Sour Ales will exhibit fruit flavors in harmonious balance with other characters.",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:28:32,,
VUArqG,Sparkling Swan,Sparkling Swan,6.5,22,,170,N,verified,Verified,2018-12-20 17:49:05,2018-12-21 05:05:20,https://brewerydb-images.s3.amazonaws.com/beer/VUArqG/upload_jlp6sB-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/VUArqG/upload_jlp6sB-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/VUArqG/upload_jlp6sB-large.png,https://brewerydb-images.s3.amazonaws.com/beer/VUArqG/upload_jlp6sB-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/VUArqG/upload_jlp6sB-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/VUArqG/upload_jlp6sB-contentAwareLarge.png,,,,170,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Wild Beer,Wild Beer,"Wild Beers are any range of color. These beers may be clear or hazy due to yeast, chill haze or hop haze. Aromas may vary tremendously due to fermentation characters contributed by various known and unknown microorganisms. The overall balance should be complex and balanced. Hop aroma very low to high. Usually because of a high degree of attenuation in these beers, malt character is very low to low. If there are exceptions that are malty, the overall balance of complexity of other characters should be in harmony. Hop flavor very low to high. Hop bitterness is perceived at varying levels depending on the overall balance, but usually perceived as very low to low. Wild beers are ""spontaneously"" fermented with microorganisms that the brewer has introduced from the ambient air/environment in the vicinity of the brewery in which the beer is brewed. Wild beers may not be fermented with any cultured strains of yeast or bacteria. Wild beer may or may not be perceived as acidic. It may include a wildly variable spectrum of flavors and aromas derived from the wild microorganisms with which it was fermented. The overall balance of flavors, aromas, appearance and body is an important factor in assessing these beers. Body is very low to medium. Spontaneously fermented beers with fruit, spice or other ingredients would be appropriately entered as Wild Beer. For purposes of competition, entries which could be appropriately entered in an existing classic or traditional category such as Belgian-Style Lambic, Gueuze, Fruit Lambic, etc. should be entered in that category and not entered as a Wild Beer.",,,,,,,,,,2015-04-07 17:21:44,,,
qvtSfO,Stoopid Wit,Stoopid Wit,6,,4.0,65,N,verified,Verified,2016-08-07 00:47:19,2016-11-21 13:39:56,,,,,,,4.0,Seasonal,"Available at the same time of year, every year.",65,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,Belgian-Style White (or Wit) / Belgian-Style Wheat,Witbier,Belgian white ales are very pale in color and are brewed using unmalted wheat and malted barley and are spiced with coriander and orange peel. Coriander and light orange peel aroma should be perceived as such or as an unidentified spiciness. Phenolic spiciness and yeast flavors may be evident at mild levels. These beers are traditionally bottle conditioned and served cloudy. An unfiltered starch and yeast haze should be part of the appearance. The low to medium body should have some degree of creaminess from wheat starch. The style is further characterized by the use of noble-type hops to achieve low hop bitterness and little to no apparent hop flavor. This beer has no diacetyl and a low to medium fruity-ester level. Mild acidity is appropriate.,10,17,4.8,5.2,2,4,1.044,1.006,1.01,2012-03-21 20:06:46,2015-04-07 15:32:30,,
ZyZ1g3,Strawberry White Pale Ale,Strawberry White Pale Ale,5.1,,,30,N,verified,Verified,2018-10-28 21:31:46,2018-10-29 11:10:32,,,,,,,,,,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,
babLje,Sucks,Sucks,8,63.21,7.0,31,N,verified,Verified,2014-01-03 13:16:11,2018-06-27 19:21:18,https://brewerydb-images.s3.amazonaws.com/beer/babLje/upload_XhIJ0x-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/babLje/upload_XhIJ0x-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/babLje/upload_XhIJ0x-large.png,https://brewerydb-images.s3.amazonaws.com/beer/babLje/upload_XhIJ0x-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/babLje/upload_XhIJ0x-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/babLje/upload_XhIJ0x-contentAwareLarge.png,7.0,Fall,Available during the fall months.,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,
2yXCVa,Sumpin' Easy Ale,Sumpin' Easy Ale,5.7,50.8,,25,N,verified,Verified,2018-01-12 23:08:23,2018-06-29 14:44:14,https://brewerydb-images.s3.amazonaws.com/beer/2yXCVa/upload_ULbJ4r-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/2yXCVa/upload_ULbJ4r-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/2yXCVa/upload_ULbJ4r-large.png,https://brewerydb-images.s3.amazonaws.com/beer/2yXCVa/upload_ULbJ4r-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/2yXCVa/upload_ULbJ4r-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/2yXCVa/upload_ULbJ4r-contentAwareLarge.png,,,,25,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Pale Ale,American Pale,"American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.",30,42,4.5,5.6,6,14,1.044,1.008,1.014,2012-03-21 20:06:45,2015-04-07 15:25:18,,
G8qBXI,Super Cluster,Super Cluster,8,,,31,N,verified,Verified,2018-07-20 20:16:50,2018-07-20 20:17:20,https://brewerydb-images.s3.amazonaws.com/beer/G8qBXI/upload_rGjT7T-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/G8qBXI/upload_rGjT7T-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/G8qBXI/upload_rGjT7T-large.png,https://brewerydb-images.s3.amazonaws.com/beer/G8qBXI/upload_rGjT7T-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/G8qBXI/upload_rGjT7T-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/G8qBXI/upload_rGjT7T-contentAwareLarge.png,,,,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,
TFcGop,The Down Low Ale,The Down Low Ale,3.9,42,1.0,25,N,verified,Verified,2016-08-07 00:50:19,2016-08-22 16:23:31,,,,,,,1.0,Year Round,Available year round as a staple beer.,25,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Pale Ale,American Pale,"American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.",30,42,4.5,5.6,6,14,1.044,1.008,1.014,2012-03-21 20:06:45,2015-04-07 15:25:18,,
xlOpbL,The Hairy Eyeball,The Hairy Eyeball,8.8,56.66,4.0,29,N,verified,Verified,2012-01-03 02:44:22,2017-01-09 19:37:42,https://brewerydb-images.s3.amazonaws.com/beer/xlOpbL/upload_ErU4hn-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/xlOpbL/upload_ErU4hn-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/xlOpbL/upload_ErU4hn-large.png,https://brewerydb-images.s3.amazonaws.com/beer/xlOpbL/upload_ErU4hn-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/xlOpbL/upload_ErU4hn-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/xlOpbL/upload_ErU4hn-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",29,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Strong Pale Ale,American Strong Pale,"American strong pale ales range from deep golden to copper in color. The style is characterized by floral and citrus-like American-variety hops used to produce high hop bitterness, flavor, and aroma. Note that floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character is the perceived end, but may be a result of the skillful use of hops of other national origins. American strong pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruityester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.",40,50,5.5,6.3,6,14,1.05,1.008,1.016,2012-03-21 20:06:45,2015-04-07 15:26:32,,
ABoSrf,The Waldos’ Special Ale,The Waldos’ Special Ale (2018),11.3,100,,31,N,verified,Verified,2018-04-22 13:39:29,2019-03-01 14:06:07,,,,,,,,,,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,2018.0
4eYvNS,TuberFest,TuberFest,7.5,45,7.0,102,N,verified,Verified,2016-09-26 14:56:58,2016-12-12 13:40:17,https://brewerydb-images.s3.amazonaws.com/beer/4eYvNS/upload_NCqCLl-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/4eYvNS/upload_NCqCLl-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/4eYvNS/upload_NCqCLl-large.png,https://brewerydb-images.s3.amazonaws.com/beer/4eYvNS/upload_NCqCLl-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/4eYvNS/upload_NCqCLl-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/4eYvNS/upload_NCqCLl-contentAwareLarge.png,7.0,Fall,Available during the fall months.,102,8,8,North American Lager,2012-03-21 20:06:46,American-Style Märzen / Oktoberfest,American Oktoberfest,The American style of these classic German beers is distinguished by a comparatively greater degree of hop character. In general the style is characterized by a medium body and broad range of color from golden to reddish brown. Sweet maltiness should dominate over clean hop bitterness. The bitterness should not be aggressive or harsh. Malt character should be light-toasted rather than strongly caramel (though a low level of light caramel character is acceptable). Bread or biscuit-like malt character is acceptable in aroma and flavor. Hop aroma and flavor should be notable but at low to medium levels. Fruity esters should not be perceived. Diacetyl and chill haze should not be perceived.,20,30,5.3,5.9,4,15,1.05,1.012,1.02,2012-03-21 20:06:46,2015-04-07 15:41:38,,
a9reE2,Waldo's Special Ale,Waldo's Special Ale,11.5,84,2.0,31,N,verified,Verified,2013-05-21 01:56:44,2016-05-31 18:35:58,https://brewerydb-images.s3.amazonaws.com/beer/a9reE2/upload_cF6rh4-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/a9reE2/upload_cF6rh4-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/a9reE2/upload_cF6rh4-large.png,https://brewerydb-images.s3.amazonaws.com/beer/a9reE2/upload_cF6rh4-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/a9reE2/upload_cF6rh4-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/a9reE2/upload_cF6rh4-contentAwareLarge.png,2.0,Limited,Limited availability.,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,
7Yytym,Wilco Tango Foxtrot,Wilco Tango Foxtrot,7.8,,4.0,37,N,verified,Verified,2012-01-03 02:44:31,2017-09-25 13:49:42,https://brewerydb-images.s3.amazonaws.com/beer/7Yytym/upload_uetBCT-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/7Yytym/upload_uetBCT-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/7Yytym/upload_uetBCT-large.png,,,,4.0,Seasonal,"Available at the same time of year, every year.",37,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Brown Ale,American Brown,"American brown ales range from deep copper to brown in color. Roasted malt caramel-like and chocolate-like characters should be of medium intensity in both flavor and aroma. American brown ales have evident low to medium hop flavor and aroma, medium to high hop bitterness, and a medium body. Estery and fruity-ester characters should be subdued. Diacetyl should not be perceived. Chill haze is allowable at cold temperatures.",25,45,4,6.4,15,26,1.04,1.01,1.018,2012-03-21 20:06:46,2015-04-07 15:27:35,,
5pJqvf,Willett Bourbon Barrel Aged Imperial Stout,Willett Bourbon Barrel Aged Imperial Stout,11.5,,,43,N,verified,Verified,2016-10-25 17:30:35,2016-10-25 17:30:35,,,,,,,,,,43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,,
bHeiVX,Willettized Coffee Stout,Willettized Coffee Stout (2019),12.9,32,4.0,43,N,verified,Verified,2019-12-22 12:43:27,2019-12-22 12:43:27,,,,,,,4.0,Seasonal,"Available at the same time of year, every year.",43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,,2019.0
9LnbQj,Willettized Coffee Stout,Willettized Coffee Stout,11.7,60,,43,N,verified,Verified,2018-07-28 11:47:04,2018-07-28 11:48:08,https://brewerydb-images.s3.amazonaws.com/beer/9LnbQj/upload_AhXKcU-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/9LnbQj/upload_AhXKcU-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/9LnbQj/upload_AhXKcU-large.png,https://brewerydb-images.s3.amazonaws.com/beer/9LnbQj/upload_AhXKcU-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/9LnbQj/upload_AhXKcU-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/9LnbQj/upload_AhXKcU-contentAwareLarge.png,,,,43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,,
1B8Hrr,Willettized Imperial Coffee Stout,Willettized Imperial Coffee Stout,12.6,35,,20,N,verified,Verified,2017-12-04 19:34:58,2017-12-04 19:46:52,,,,,,,,,,20,1,1,British Origin Ales,2012-03-21 20:06:45,Sweet or Cream Stout,Sweet Stout,"Sweet stouts, also referred to as cream stouts, have less roasted bitter flavor and a full-bodied mouthfeel. The style can be given more body with milk sugar (lactose) before bottling. Malt sweetness, chocolate, and caramel flavor should dominate the flavor profile and contribute to the aroma. Hops should balance and suppress some of the sweetness without contributing apparent flavor or aroma. The overall impression should be sweet and full-bodied.",15,25,3,6,40,40,1.045,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:24:41,,
SZbmSL,WTFarmhouse,WTFarmhouse,8.41,,,136,N,verified,Verified,2018-03-01 20:19:07,2018-07-27 17:54:12,https://brewerydb-images.s3.amazonaws.com/beer/SZbmSL/upload_s2PCIO-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/SZbmSL/upload_s2PCIO-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/SZbmSL/upload_s2PCIO-large.png,https://brewerydb-images.s3.amazonaws.com/beer/SZbmSL/upload_s2PCIO-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/SZbmSL/upload_s2PCIO-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/SZbmSL/upload_s2PCIO-contentAwareLarge.png,,,,136,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Wood- and Barrel-Aged Sour Beer,BBL Aged Sour,"A wood- or barrel-aged sour beer is any lager, ale or hybrid beer, either a traditional style or a unique experimental beer that has been aged for a period of time in a wooden barrel or in contact with wood and has developed a bacterial induced natural acidity. This beer is aged in wood with the intention of introducing the micro flora present in the wood. Sometimes wood aging is intended to impart the particularly unique character of the wood, but wood-aged is not necessarily synonymous with imparting wood-flavors. Wood character can be characterized as a complex blend of vanillin and unique wood character. Wood-derived character can also be characterized by flavors of the product that was in the barrel during prior use. These wood-derived flavors, if present in this style, can be very low in character and barely perceived or evident or assertive as wood-derived flavors. Any degree of woodderived flavors should be in balance with other beer character. Fruit and herb/spiced versions may take on the hue, flavors and aromas of added ingredients.  Usually bacteria and ""wild"" yeasts fermentation contributes complex esters and results in a dry to very dry beer. Ultimately a balance of flavor, aroma and mouthfeel are sought with the marriage of acidity, complex esters, and new beer with wood and/or barrel flavors. Beers in this style may or may not have Brettanomyces character.  Brewers when entering this category should specify type of barrel used and any other special treatment or ingredients used. Competition managers may create style subcategories to differentiate between high alcohol and low alcohol beers and very dark and lighter colored beer as well as for fruit beers and non-fruit beers. Competitions may develop guidelines requesting brewers to specify what kind of wood (new or used oak, other wood varieties). The brewer may be asked to explain the special nature (wood used, base beer style(s) and achieved character) of the beer.",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:46:56,,
9GBACV,Zepher Ale,Zepher Ale,7.5,,4.0,125,N,verified,Verified,2012-01-03 02:44:34,2018-11-02 15:52:06,https://brewerydb-images.s3.amazonaws.com/beer/9GBACV/upload_qh7bbT-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/9GBACV/upload_qh7bbT-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/9GBACV/upload_qh7bbT-large.png,https://brewerydb-images.s3.amazonaws.com/beer/9GBACV/upload_qh7bbT-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/9GBACV/upload_qh7bbT-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/9GBACV/upload_qh7bbT-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",125,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Specialty Beer,Specialty,"These beers are brewed using unusual fermentable sugars, grains and starches that contribute to alcohol content other than, or in addition to, malted barley. Nuts generally have some degree of fermentables, thus beers brewed with nuts would appropriately be entered in this category. The distinctive characters of these special ingredients should be evident either in the aroma, flavor or overall balance of the beer, but not necessarily in overpowering quantities. For example, maple syrup or potatoes would be considered unusual. Rice, corn, or wheat are not considered unusual. Special ingredients must be listed when competing. A statement by the brewer explaining the special nature of the beer, ingredient(s) and achieved character is essential in order for fair assessment in competitions. If this beer is a classic style with some specialty ingredient(s), the brewer should also specify the classic style. Guidelines for competing: Spiced beers using unusual fermentables should be entered in the experimental category. Fruit beers using unusual fermentables should be entered in the fruit beer category.",,100,2.5,25,1,100,1.03,1.006,1.03,2012-03-21 20:06:46,2015-04-07 15:44:53,,
