id,name,nameDisplay,abv,ibu,availableId,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,available.id,available.name,available.description,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,style.ogMax,year
mR45S7,Downtime Pilsner,Downtime Pilsner,5.2,,,98,N,verified,Verified,2014-09-23 18:05:55,2015-12-17 19:05:57,https://brewerydb-images.s3.amazonaws.com/beer/mR45S7/upload_GrS9UD-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/mR45S7/upload_GrS9UD-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/mR45S7/upload_GrS9UD-large.png,https://brewerydb-images.s3.amazonaws.com/beer/mR45S7/upload_GrS9UD-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/mR45S7/upload_GrS9UD-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/mR45S7/upload_GrS9UD-contentAwareLarge.png,,,,98,8,8,North American Lager,2012-03-21 20:06:46,American-Style Pilsener,American Pilsener,"This classic and unique pre-Prohibition American-style Pilsener is straw to deep gold in color. Hop bitterness, flavor and aroma are medium to high, and use of noble-type hops for flavor and aroma is preferred. Up to 25 percent corn and/or rice in the grist should be used. Malt flavor and aroma are medium. This is a light-medium to medium-bodied beer. Sweet corn-like dimethylsulfide (DMS), fruity esters and American hop-derived citrus flavors or aromas should not be perceived. Diacetyl is not acceptable. There should be no chill haze. Competition organizers may wish to subcategorize this style into rice and corn subcategories.",25,40,5,6,3,6,1.045,1.012,1.018,2012-03-21 20:06:46,2015-04-07 15:40:08,,
aNwYrD,Dragon Orochi,Dragon Orochi,7.5,,,125,N,verified,Verified,2012-11-29 12:56:55,2015-12-16 20:23:15,https://brewerydb-images.s3.amazonaws.com/beer/aNwYrD/upload_F54k5s-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/aNwYrD/upload_F54k5s-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/aNwYrD/upload_F54k5s-large.png,https://brewerydb-images.s3.amazonaws.com/beer/aNwYrD/upload_F54k5s-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/aNwYrD/upload_F54k5s-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/aNwYrD/upload_F54k5s-contentAwareLarge.png,,,,125,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Specialty Beer,Specialty,"These beers are brewed using unusual fermentable sugars, grains and starches that contribute to alcohol content other than, or in addition to, malted barley. Nuts generally have some degree of fermentables, thus beers brewed with nuts would appropriately be entered in this category. The distinctive characters of these special ingredients should be evident either in the aroma, flavor or overall balance of the beer, but not necessarily in overpowering quantities. For example, maple syrup or potatoes would be considered unusual. Rice, corn, or wheat are not considered unusual. Special ingredients must be listed when competing. A statement by the brewer explaining the special nature of the beer, ingredient(s) and achieved character is essential in order for fair assessment in competitions. If this beer is a classic style with some specialty ingredient(s), the brewer should also specify the classic style. Guidelines for competing: Spiced beers using unusual fermentables should be entered in the experimental category. Fruit beers using unusual fermentables should be entered in the fruit beer category.",,100,2.5,25,1,100,1.03,1.006,1.03,2012-03-21 20:06:46,2015-04-07 15:44:53,,
A4Favz,East Kent Goldings IPA,East Kent Goldings IPA,6,,,30,N,verified,Verified,2014-01-22 14:17:38,2015-12-18 17:13:14,https://brewerydb-images.s3.amazonaws.com/beer/A4Favz/upload_y5Yely-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/A4Favz/upload_y5Yely-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/A4Favz/upload_y5Yely-large.png,https://brewerydb-images.s3.amazonaws.com/beer/A4Favz/upload_y5Yely-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/A4Favz/upload_y5Yely-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/A4Favz/upload_y5Yely-contentAwareLarge.png,,,,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,
BWuRSR,Embree's Northern Dark,Embree's Northern Dark,,,2.0,104,N,verified,Verified,2012-10-25 12:05:34,2015-12-16 18:58:34,https://brewerydb-images.s3.amazonaws.com/beer/BWuRSR/upload_FR7SVY-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/BWuRSR/upload_FR7SVY-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/BWuRSR/upload_FR7SVY-large.png,https://brewerydb-images.s3.amazonaws.com/beer/BWuRSR/upload_FR7SVY-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/BWuRSR/upload_FR7SVY-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/BWuRSR/upload_FR7SVY-contentAwareLarge.png,2.0,Limited,Limited availability.,104,9,9,Other Lager,2012-03-21 20:06:46,Baltic-Style Porter,Baltic Porter,"A true smooth cold-fermented and cold lagered beer, brewed with lager yeast. Black to very deep ruby/garnet in color. Overall, Baltic Porters have a very smooth lagered character with distinctive caramelized sugars, licorice and chocolate-like character of roasted malts and dark sugars. Roasted dark malts should not contribute bitterness, or astringent roast character. A low degree of smokiness from malt may be evident. Debitterized roast malts are best used for this style. Because of its alcoholic strength, aroma may include gentle (low) lager fruitiness (berries, grapes, plums, not banana; ale-like fruitiness from warm temperature fermentation is not appropriate), complex alcohols, cocoa-like, roast malt (and sometimes coffee-like roast barley, yet not bitter). Hop aroma is very low, though a hint of floral or sweet hop aroma can complement aromatics and flavor without dominance. Baltic Porters are not hop bitter dominated and expressed as low to medium-low. Baltic porters range from having medium to full body complemented with a medium-low to medium level of malty sweetness. No butterscotch-like diacetyl or sweet corn-like dimethylsulfide (DMS) should be apparent in aroma or flavor.",35,40,7.5,9,40,40,1.072,1.016,1.022,2012-03-21 20:06:46,2015-04-07 15:41:46,,
UpENQG,Escape Route,Escape Route,5,,,45,N,verified,Verified,2013-11-14 13:53:31,2016-02-09 15:40:15,https://brewerydb-images.s3.amazonaws.com/beer/UpENQG/upload_oLSedH-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/UpENQG/upload_oLSedH-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/UpENQG/upload_oLSedH-large.png,https://brewerydb-images.s3.amazonaws.com/beer/UpENQG/upload_oLSedH-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/UpENQG/upload_oLSedH-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/UpENQG/upload_oLSedH-contentAwareLarge.png,,,,45,4,4,German Origin Ales,2012-03-21 20:06:46,German-Style Kölsch / Köln-Style Kölsch,Kölsch,"Kölsch is warm fermented and aged at cold temperatures (German ale or alt-style beer). Kölsch is characterized by a golden to straw color and a slightly dry, subtly sweet softness on the palate, yet crisp. Good, dense head retention is desirable. Light pearapple-Riesling wine-like fruitiness may be apparent, but is not necessary for this style. Caramel character should not be evident. The body is light to medium-light. This beer has low hop flavor and aroma with medium bitterness. Wheat can be used in brewing this beer. Ale yeast is used for fermentation, though lager yeast is sometimes used in the bottle or final cold conditioning process. Fruity esters should be minimally perceived, if at all. Chill haze should be absent.",18,25,4.8,5.3,4,6,1.042,1.006,1.01,2012-03-21 20:06:46,2015-04-07 15:29:04,,
rpltoc,Fat Jack,Fat Jack,8.5,28,2.0,121,N,verified,Verified,2012-08-28 13:39:16,2015-12-16 18:28:39,https://brewerydb-images.s3.amazonaws.com/beer/rpltoc/upload_WxzZIJ-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/rpltoc/upload_WxzZIJ-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/rpltoc/upload_WxzZIJ-large.png,https://brewerydb-images.s3.amazonaws.com/beer/rpltoc/upload_WxzZIJ-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/rpltoc/upload_WxzZIJ-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/rpltoc/upload_WxzZIJ-contentAwareLarge.png,2.0,Limited,Limited availability.,121,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Pumpkin Beer,Pumpkin Beer,"Pumpkin beers are any beers using pumpkins (Cucurbito pepo) as an adjunct in either mash, kettle, primary or secondary fermentation, providing obvious (ranging from subtle to intense), yet harmonious, qualities. Pumpkin qualities should not be overpowered by hop character. These may or may not be spiced or flavored with other things. A statement by the brewer explaining the nature of the beer is essential for fair assessment in competitions. If this beer is a classic style with pumpkin, the brewer should also specify the classic style.",5,70,2.5,12,5,50,1.03,1.006,1.03,2012-03-21 20:06:46,2015-04-07 15:44:28,,
ydWWCw,Four Barrel Quad,Four Barrel Quad,,,,60,N,verified,Verified,2013-04-18 11:27:07,2015-12-17 03:14:27,https://brewerydb-images.s3.amazonaws.com/beer/ydWWCw/upload_syG4uZ-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/ydWWCw/upload_syG4uZ-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/ydWWCw/upload_syG4uZ-large.png,https://brewerydb-images.s3.amazonaws.com/beer/ydWWCw/upload_syG4uZ-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/ydWWCw/upload_syG4uZ-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/ydWWCw/upload_syG4uZ-contentAwareLarge.png,,,,60,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,Belgian-Style Quadrupel,Belgian Quad,"Quadrupels or ""Quads"" are characterized by the immense presence of alcohol and balanced flavor, bitterness and aromas. Its color is deep amber to rich chestnut/garnet brown. Often characterized by a mousse-like dense, sometimes amber head will top off a properly poured and served quad. Complex fruity aroma and flavor emerge reminiscent of raisins, dates, figs, grapes, plums often accompanied with a hint of winy character. Caramel, dark sugar and malty sweet flavors and aromas can be intense, not cloying, while complementing fruitiness. Though well attenuated it usually has a full, creamy body. Hop characters do not dominate; low to low-medium bitterness is perceived. Perception of alcohol can be extreme. Clove-like phenolic flavor and aroma should not be evident. Chill haze is acceptable at low serving temperatures. Diacetyl and DMS should not be perceived. Well balanced with savoring/sipping drinkability. Oxidative character if evident in aged Quads should be mild and pleasant.",25,50,9,14,8,20,1.084,1.014,1.02,2012-03-21 20:06:46,2015-04-07 15:33:33,,
y5pVR7,Fresh as Helles,Fresh as Helles,5.4,18,4.0,78,N,verified,Verified,2017-02-06 21:52:27,2017-02-07 05:00:30,https://brewerydb-images.s3.amazonaws.com/beer/y5pVR7/upload_CfyGFE-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/y5pVR7/upload_CfyGFE-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/y5pVR7/upload_CfyGFE-large.png,https://brewerydb-images.s3.amazonaws.com/beer/y5pVR7/upload_CfyGFE-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/y5pVR7/upload_CfyGFE-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/y5pVR7/upload_CfyGFE-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",78,7,7,European-germanic Lager,2012-03-21 20:06:46,Münchner (Munich)-Style Helles,Helles,"This beer should be perceived as having low bitterness. It is a medium-bodied, malt-emphasized beer with malt character often balanced with low levels of yeast produced sulfur compounds (character). Certain renditions of this beer style have  a perceivable level of hop flavor (note: hop flavor does not imply hop bitterness) and character but it is essentially balanced with malt character to retain its style identity. Malt character is sometimes bread-like yet always reminiscent of freshly and very lightly toasted malted barley. There should not be any caramel character. Color is light straw to golden. Fruity esters and diacetyl should not be perceived. There should be no chill haze.",18,25,4.5,5.5,4,6,1.044,1.008,1.012,2012-03-21 20:06:46,2015-04-07 15:36:40,,
0n30AE,Golden Hour,Golden Hour,5,20,,78,N,verified,Verified,2017-06-27 15:51:26,2017-06-28 15:50:41,,,,,,,,,,78,7,7,European-germanic Lager,2012-03-21 20:06:46,Münchner (Munich)-Style Helles,Helles,"This beer should be perceived as having low bitterness. It is a medium-bodied, malt-emphasized beer with malt character often balanced with low levels of yeast produced sulfur compounds (character). Certain renditions of this beer style have  a perceivable level of hop flavor (note: hop flavor does not imply hop bitterness) and character but it is essentially balanced with malt character to retain its style identity. Malt character is sometimes bread-like yet always reminiscent of freshly and very lightly toasted malted barley. There should not be any caramel character. Color is light straw to golden. Fruity esters and diacetyl should not be perceived. There should be no chill haze.",18,25,4.5,5.5,4,6,1.044,1.008,1.012,2012-03-21 20:06:46,2015-04-07 15:36:40,,
cDGcVm,Griffin's Bow,Griffin's Bow,10,45,2.0,34,N,verified,Verified,2012-01-03 02:43:18,2015-12-16 13:42:27,https://brewerydb-images.s3.amazonaws.com/beer/cDGcVm/upload_Tqbd1V-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/cDGcVm/upload_Tqbd1V-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/cDGcVm/upload_Tqbd1V-large.png,https://brewerydb-images.s3.amazonaws.com/beer/cDGcVm/upload_Tqbd1V-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/cDGcVm/upload_Tqbd1V-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/cDGcVm/upload_Tqbd1V-contentAwareLarge.png,2.0,Limited,Limited availability.,34,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Barley Wine Ale,American Barleywine,"American style barley wines range from amber to deep copper-garnet in color and have a full body and high residual malty sweetness. Complexity of alcohols and fruity-ester characters are often high and counterbalanced by assertive bitterness and extraordinary alcohol content. Hop aroma and flavor are at medium to very high levels. American type hops are often used but not necessary for this style. Very low levels of diacetyl may be acceptable. A caramel and/or toffee aroma and flavor are often part of the character. Characters indicating oxidation, such as vinous (sometimes sherry-like) aromas and/or flavors, are not generally acceptable in American-style Barley Wine Ale, however if a low level of age-induced oxidation character harmonizes and enhances the overall experience this can be regarded favorably. Chill haze is allowable at cold temperatures.",60,100,8.4,12,11,22,1.09,1.024,1.028,2012-03-21 20:06:46,2015-04-07 15:27:08,,
AWPQCL,Halfway Brew,Halfway Brew,,,,125,N,verified,Verified,2012-10-31 11:08:29,2018-11-06 20:17:23,https://brewerydb-images.s3.amazonaws.com/beer/AWPQCL/upload_0wrMnt-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/AWPQCL/upload_0wrMnt-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/AWPQCL/upload_0wrMnt-large.png,https://brewerydb-images.s3.amazonaws.com/beer/AWPQCL/upload_0wrMnt-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/AWPQCL/upload_0wrMnt-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/AWPQCL/upload_0wrMnt-contentAwareLarge.png,,,,125,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Specialty Beer,Specialty,"These beers are brewed using unusual fermentable sugars, grains and starches that contribute to alcohol content other than, or in addition to, malted barley. Nuts generally have some degree of fermentables, thus beers brewed with nuts would appropriately be entered in this category. The distinctive characters of these special ingredients should be evident either in the aroma, flavor or overall balance of the beer, but not necessarily in overpowering quantities. For example, maple syrup or potatoes would be considered unusual. Rice, corn, or wheat are not considered unusual. Special ingredients must be listed when competing. A statement by the brewer explaining the special nature of the beer, ingredient(s) and achieved character is essential in order for fair assessment in competitions. If this beer is a classic style with some specialty ingredient(s), the brewer should also specify the classic style. Guidelines for competing: Spiced beers using unusual fermentables should be entered in the experimental category. Fruit beers using unusual fermentables should be entered in the fruit beer category.",,100,2.5,25,1,100,1.03,1.006,1.03,2012-03-21 20:06:46,2015-04-07 15:44:53,,
